ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo;REGION
202205;LFCR;RODEZ-AVEYRON;MT;5277;2593;2684;0;0;0;126;0;Occitanie
202205;LFGJ;DOLE-TAVAUX;MT;9728;4852;4876;0;0;0;68;0;Bourgogne-Franche-Comté
202205;LFJL;METZ-NANCY-LORRAINE;MT;3412;1715;1696;1;0;0;139;2;Grand Est
202205;LFKB;BASTIA-PORETTA;MT;152837;70864;76777;0;99,9;419,6;1394;101;Corse
202205;LFKC;CALVI-STE-CATHERINE;MT;28728;14000;14521;201;0;0,6;462;0;Corse
202205;LFKF;FIGARI-SUD-CORSE;MT;89838;44618;45109;111;0;0;1121;0;Corse
202205;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;179037;86204;88224;0;92,2;368,7;1425;85;Corse
202205;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;19651;8878;8926;3;184,4;0;366;3;Auvergne-Rhône-Alpes
202205;LFLL;LYON-ST-EXUPERY;MT;871953;408866;419019;1941;2326,5;1886,2;7131;301;Auvergne-Rhône-Alpes
202205;LFLW;AURILLAC;MT;2777;1427;1350;0;0;0;94;0;Auvergne-Rhône-Alpes
202205;LFLX;CHATEAUROUX-DEOLS;MT;1505;415;336;0;74,7;0,8;7;4;Centre-Val de Loire
202205;LFLY;LYON-BRON;MT;1350;646;696;8;0;0;305;0;Auvergne-Rhône-Alpes
202205;LFMD;CANNES-MANDELIEU;MT;1444;725;719;0;0;0;1133;0;Provence-Alpes-Côte d'Azur
202205;LFMK;CARCASSONNE-SALVAZA;MT;28290;13148;15142;0;0;0;234;0;Occitanie
202205;LFML;MARSEILLE-PROVENCE;MT;918959;429492;439492;3754;2374,7;2247,4;7481;526;Provence-Alpes-Côte d'Azur
202205;LFMN;NICE-COTE D'AZUR;MT;1217187;598855;610392;1028;521,4;169,8;16633;45;Provence-Alpes-Côte d'Azur
202205;LFMP;PERPIGNAN-RIVESALTES;MT;40123;19279;20844;0;0;0;295;0;Occitanie
202205;LFMT;MONTPELLIER-MEDITERRANEE;MT;181257;86434;89921;29;300,2;187,1;1397;76;Occitanie
202205;LFMU;BEZIERS-VIAS;MT;19807;9728;10073;6;0;0;167;0;Occitanie
202205;LFOB;BEAUVAIS-TILLE;MT;439381;216220;223071;90;0;0;2679;0;Hauts-de-France
202205;LFOH;LE HAVRE-OCTEVILLE;MT;2051;815;1144;92;0;0;39;0;Normandie
202205;LFOK;CHALONS-VATRY;MT;20924;3417;3630;0;707,8;679,9;76;74;Grand Est
202205;LFOT;TOURS-VAL DE LOIRE;MT;17503;8724;8779;0;0;0;131;0;Centre-Val de Loire
202205;LFPB;PARIS-LE BOURGET;MT;15014;7586;7428;0;0;0;6334;0;Île-de-France
202205;LFPG;PARIS-CHARLES DE GAULLE;MT;6874989;2514876;2712556;807;85316,5;79358,5;32694;3817;Île-de-France
202205;LFPO;PARIS-ORLY;MT;2647520;1240072;1348691;77;3785,3;2082,6;17085;3;Île-de-France
202205;LFQQ;LILLE-LESQUIN;MT;183288;93536;89138;611;0,2;0;1417;0;Hauts-de-France
202205;LFRB;BREST-BRETAGNE;MT;78262;39641;37050;1512;4,8;1,1;949;1;Bretagne
202205;LFRG;DEAUVILLE-NORMANDIE;MT;11567;5519;4522;1526;0;0;182;0;Normandie
202205;LFRK;CAEN-CARPIQUET;MT;34979;17874;17105;0;0;0;381;0;Normandie
202205;LFRN;RENNES-ST-JACQUES;MT;69617;31052;30274;8;350,7;477,6;609;78;Bretagne
202205;LFRQ;QUIMPER-PLUGUFFAN;MT;1129;576;553;0;0;0;96;0;Bretagne
202205;LFRS;NANTES-ATLANTIQUE;MT;602975;298166;293150;1264;497,3;542,2;4381;86;Pays de la Loire
202205;LFRZ;ST-NAZAIRE-MONTOIR;MT;17530;273;240;175;1030,6;653,6;40;80;Pays de la Loire
202205;LFSB;BALE-MULHOUSE;MT;703450;327033;320428;0;3433;2165,9;5343;459;Grand Est
202205;LFSL;BRIVE-SOUILLAC;MT;8617;4211;4406;0;0;0;180;0;Nouvelle-Aquitaine
202205;LFST;STRASBOURG-ENTZHEIM;MT;93486;47490;45890;76;0,9;2,1;1003;0;Grand Est
202205;LFTH;TOULON-HYERES;MT;40996;20950;20034;12;0;0;932;0;Provence-Alpes-Côte d'Azur
202205;LFTW;NIMES-GARONS;MT;20087;9976;10109;2;0;0;169;0;Occitanie
202205;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2613;1097;1355;0;1,4;14,7;216;2;Saint-Pierre-et-Miquelon
202205;NLWF;FUTUNA;OM;1002;473;488;0;1,6;2,5;112;0;Wallis-et-Futuna
202205;NLWW;WALLIS-HIHIFO;OM;1756;861;787;0;3,1;7,7;120;0;Wallis-et-Futuna
202205;NTAA;TAHITI FAA'A;OM;63682;30093;32126;0;103,6;42,7;1281;99;Polynésie française
202205;NTAR;RURUTU;OM;1976;756;790;383;0,2;4,5;40;0;Polynésie française
202205;NTAT;TUBUAI MATAURA;OM;1781;699;684;353;0,3;4,2;36;0;Polynésie française
202205;NTGC;TIKEHAU;OM;4445;1586;1618;1203;0,2;3,6;96;0;Polynésie française
202205;NTGF;FAKARAVA;OM;3289;1487;1453;312;0,2;3,5;60;0;Polynésie française
202205;NTMD;NUKU HIVA;OM;3411;1418;1336;596;0,3;5,8;74;0;Polynésie française
202205;NTMN;HIVA OA-ATUONA;OM;3167;1159;1200;759;0;4,9;72;0;Polynésie française
202205;NTTB;BORA BORA;OM;27388;12807;12561;1864;3;12,6;600;41;Polynésie française
202205;NTTG;RANGIROA;OM;9742;3879;3959;1757;5,6;9,1;212;0;Polynésie française
202205;NTTH;HUAHINE;OM;13019;4931;4931;3067;3;6;308;0;Polynésie française
202205;NTTM;MOOREA;OM;4745;2866;1510;358;0,4;0,7;135;1;Polynésie française
202205;NTTO;HAO;OM;1224;320;322;559;0,1;2,2;44;0;Polynésie française
202205;NTTP;MAUPITI;OM;2929;1460;1406;22;-0,1;4,2;102;0;Polynésie française
202205;NTTR;RAIATEA;OM;22922;10161;9957;2592;6;15,2;524;65;Polynésie française
202205;NWWE;ILE DES PINS;OM;6477;3140;3209;0;3,7;9,1;136;0;Nouvelle-Calédonie
202205;NWWL;LIFOU;OM;12364;5886;6131;0;9,6;25;314;0;Nouvelle-Calédonie
202205;NWWM;NOUMEA MAGENTA;OM;29466;14427;14182;0;62,4;23,4;658;2;Nouvelle-Calédonie
202205;NWWR;MARE;OM;6329;2858;3288;0;4,7;13,6;200;0;Nouvelle-Calédonie
202205;NWWV;OUVEA;OM;4775;2214;2360;0;6;14,1;149;1;Nouvelle-Calédonie
202205;NWWW;NOUMEA LA TONTOUTA;OM;22643;10738;7794;21;129,1;280;124;2;Nouvelle-Calédonie
202205;SOCA;CAYENNE-FELIX EBOUE;OM;41127;19341;19387;0;67,3;172,7;497;36;Guyane
202205;SOOA;MARIPASOULA;OM;3680;1628;1324;524;0,2;20,2;321;18;Guyane
202205;TFFF;MARTINIQUE-AIME CESAIRE;OM;137058;67552;54123;3794;482,6;676,3;1202;49;Martinique
202205;TFFG;ST-MARTIN-GRAND-CASE;OM;17168;8670;8095;0;20,2;20;562;38;Saint-Martin
202205;TFFJ;ST-BARTHELEMY;OM;18820;9712;8792;0;10;21,5;3170;96;Saint-Barthélemy
202205;TFFR;GUADELOUPE-MARYSE CONDE;OM;164066;81554;68294;5347;157,7;729,5;2041;78;Inconnue
202205;ZZMT; AUTRES APT (MT);MT;9135;4627;4430;19;1,1;4,8;2272;2;Inconnue
202205;ZZOM; AUTRES APT (OM);OM;14956;5015;4799;4631;2,7;47,9;952;101;Inconnue
202206;FMCZ;MAYOTTE-MARCEL HENRY;OM;34670;14099;17380;0;35,4;283,6;246;2;Mayotte
202206;FMEE;LA REUNION-ROLAND GARROS;OM;182186;84452;72577;4014;460,9;1653,5;973;6;La Réunion
202206;LFAQ;ALBERT-BRAY;MT;2599;557;566;3;88,9;58,5;54;13;Hauts-de-France
202206;LFBD;BORDEAUX-MERIGNAC;MT;598773;293020;294392;2330;359,3;543,9;4417;92;Nouvelle-Aquitaine
202206;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;29459;14703;14756;0;0;0;279;0;Nouvelle-Aquitaine
202206;LFBH;LA ROCHELLE-ILE DE RE;MT;20695;10073;10622;0;0;0;277;0;Nouvelle-Aquitaine
202206;LFBI;POITIERS-BIARD;MT;10003;4441;4650;912;0;0;165;0;Nouvelle-Aquitaine
202206;LFBL;LIMOGES-BELLEGARDE;MT;24649;12563;12086;0;0;0;290;0;Nouvelle-Aquitaine
202206;LFBO;TOULOUSE-BLAGNAC;MT;757315;356001;352300;1819;1659,7;3059,9;5845;344;Occitanie
202206;LFBP;PAU-PYRENEES;MT;38951;18597;19271;4;51,8;56;463;7;Nouvelle-Aquitaine
202206;LFBT;TARBES-LOURDES-PYRENEES;MT;23754;11435;12319;0;0;0;182;0;Occitanie
202206;LFBZ;BIARRITZ-PAYS-BASQUE;MT;107047;51719;55227;101;0;0;879;0;Nouvelle-Aquitaine
202206;LFCK;CASTRES-MAZAMET;MT;3693;1876;1817;0;0;0;107;0;Occitanie
202206;LFCR;RODEZ-AVEYRON;MT;8979;4426;4553;0;0;0;158;0;Occitanie
202206;LFGJ;DOLE-TAVAUX;MT;8807;4661;4146;0;0;0;62;0;Bourgogne-Franche-Comté
202206;LFJL;METZ-NANCY-LORRAINE;MT;4005;2156;1647;202;0;0;137;0;Grand Est
202206;LFKB;BASTIA-PORETTA;MT;168390;77193;85487;489;109,5;412,6;1440;102;Corse
202206;LFKC;CALVI-STE-CATHERINE;MT;37405;16734;20512;153;0;0,6;627;0;Corse
202206;LFKF;FIGARI-SUD-CORSE;MT;115719;55488;60230;0;0;0,1;1543;0;Corse
202206;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;198770;93716;100370;0;89,5;378,9;1509;85;Corse
202206;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;20175;8581;8608;2;298,4;0;396;7;Auvergne-Rhône-Alpes
202206;LFLL;LYON-ST-EXUPERY;MT;864580;419206;401416;1993;2152,3;2044,2;6923;297;Auvergne-Rhône-Alpes
202206;LFLW;AURILLAC;MT;3150;1537;1613;0;0;0;95;0;Auvergne-Rhône-Alpes
202206;LFLX;CHATEAUROUX-DEOLS;MT;1066;94;184;0;78,8;0;4;3;Centre-Val de Loire
202206;LFMD;CANNES-MANDELIEU;MT;1685;945;740;0;0;0;1430;0;Provence-Alpes-Côte d'Azur
202206;LFMK;CARCASSONNE-SALVAZA;MT;35147;17110;18037;0;0;0;262;0;Occitanie
202206;LFML;MARSEILLE-PROVENCE;MT;947082;454213;440062;4924;2382,6;2405,7;7558;529;Provence-Alpes-Côte d'Azur
202206;LFMN;NICE-COTE D'AZUR;MT;1325526;650116;667731;1736;430,5;163,9;15518;47;Provence-Alpes-Côte d'Azur
202206;LFMP;PERPIGNAN-RIVESALTES;MT;43652;21669;21970;0;1,3;0;302;0;Occitanie
202206;LFMT;MONTPELLIER-MEDITERRANEE;MT;177032;86895;84419;165;334,1;221,2;1365;84;Occitanie
202206;LFMU;BEZIERS-VIAS;MT;28585;13948;14635;2;0;0;210;0;Occitanie
202206;LFOB;BEAUVAIS-TILLE;MT;419796;212968;206828;0;0;0;2550;0;Hauts-de-France
202206;LFOK;CHALONS-VATRY;MT;11654;2982;2755;0;428,7;162,9;59;77;Grand Est
202206;LFOT;TOURS-VAL DE LOIRE;MT;17525;8828;8623;74;0;0;170;0;Centre-Val de Loire
202206;LFPB;PARIS-LE BOURGET;MT;18205;8872;9333;0;0;0;7261;0;Île-de-France
202206;LFPG;PARIS-CHARLES DE GAULLE;MT;7075160;2711305;2736712;1513;84101,4;78461,6;32846;3949;Île-de-France
202206;LFPO;PARIS-ORLY;MT;2756201;1382602;1313984;1026;4202,6;1656,4;17737;2;Île-de-France
202206;LFQQ;LILLE-LESQUIN;MT;186752;96664;89277;806;0,3;0,2;1410;0;Hauts-de-France
202206;LFRB;BREST-BRETAGNE;MT;77072;37550;38105;1354;4,9;1,4;888;2;Bretagne
202206;LFRG;DEAUVILLE-NORMANDIE;MT;12973;5594;5655;1724;0;0;189;0;Normandie
202206;LFRK;CAEN-CARPIQUET;MT;36265;18439;17815;11;0;0;423;0;Normandie
202206;LFRM;LE MANS-ARNAGE;MT;4478;2194;2284;0;0;0;824;0;Pays de la Loire
202206;LFRN;RENNES-ST-JACQUES;MT;70933;30471;30616;833;387,4;513,9;629;82;Bretagne
202206;LFRQ;QUIMPER-PLUGUFFAN;MT;1998;944;1054;0;0;0;122;0;Bretagne
202206;LFRS;NANTES-ATLANTIQUE;MT;610040;302501;296054;1159;461,7;571;4289;88;Pays de la Loire
202206;LFRZ;ST-NAZAIRE-MONTOIR;MT;16024;392;377;242;890;611,2;54;63;Pays de la Loire
202206;LFSB;BALE-MULHOUSE;MT;748894;352297;337547;797;3613,6;2211,8;5630;473;Grand Est
202206;LFSL;BRIVE-SOUILLAC;MT;9971;5002;4934;35;0;0;189;0;Nouvelle-Aquitaine
202206;LFST;STRASBOURG-ENTZHEIM;MT;96591;49934;46266;351;1,7;2,3;1025;0;Grand Est
202206;LFTH;TOULON-HYERES;MT;43360;20794;22563;3;0;0;1212;0;Provence-Alpes-Côte d'Azur
202206;LFTW;NIMES-GARONS;MT;20147;10123;10022;2;0;0;166;0;Occitanie
202206;LFTZ;ST-TROPEZ-LA MOLE;MT;1468;607;861;0;0;0;695;0;Inconnue
202206;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2523;1094;1259;0;1,9;15,1;190;0;Saint-Pierre-et-Miquelon
202206;NLWF;FUTUNA;OM;1104;538;540;0;0,8;1,8;124;1;Wallis-et-Futuna
202206;NLWW;WALLIS-HIHIFO;OM;2176;1026;1033;0;2,7;9;136;1;Wallis-et-Futuna
202206;NTAA;TAHITI FAA'A;OM;64525;31807;31357;0;117,8;18,2;1326;122;Polynésie française
202206;NTAR;RURUTU;OM;1993;634;844;462;0,2;5,1;46;0;Polynésie française
202206;NTAT;TUBUAI MATAURA;OM;1828;694;733;350;0,6;4,5;40;0;Polynésie française
202206;NTGC;TIKEHAU;OM;4475;1600;1715;1126;0,2;3,2;98;0;Polynésie française
202206;NTGF;FAKARAVA;OM;3587;1509;1679;358;0,2;3,9;66;0;Polynésie française
202206;NTGV;MATAIVA;OM;1019;396;468;136;0;1,9;20;0;Inconnue
202206;NTMD;NUKU HIVA;OM;3493;1366;1535;539;0,2;5,2;82;0;Polynésie française
202206;NTMN;HIVA OA-ATUONA;OM;3250;1088;1363;743;0,3;5,3;78;0;Polynésie française
202206;NTTB;BORA BORA;OM;28217;13279;13177;1595;3,8;12,8;578;1;Polynésie française
202206;NTTG;RANGIROA;OM;9854;3834;3724;2173;4;8,3;224;0;Polynésie française
202206;NTTH;HUAHINE;OM;11846;4348;4668;2740;3;6;290;0;Polynésie française
202206;NTTM;MOOREA;OM;5006;2933;1752;311;0,5;0,6;138;0;Polynésie française
202206;NTTO;HAO;OM;1465;401;323;710;0,1;3;54;0;Polynésie française
202206;NTTP;MAUPITI;OM;2792;1296;1410;33;0,2;5;98;0;Polynésie française
202206;NTTR;RAIATEA;OM;21718;9618;9291;2598;6,5;14,7;516;61;Polynésie française
202206;NWWE;ILE DES PINS;OM;7209;3535;3512;0;5,3;10,9;152;0;Nouvelle-Calédonie
202206;NWWL;LIFOU;OM;17015;8505;8166;0;8,6;25,8;414;4;Nouvelle-Calédonie
202206;NWWM;NOUMEA MAGENTA;OM;39134;18564;19694;0;63,2;24,3;844;7;Nouvelle-Calédonie
202206;NWWR;MARE;OM;8364;4108;4065;0;5,2;13,9;217;3;Nouvelle-Calédonie
202206;NWWV;OUVEA;OM;7619;3653;3773;0;6,1;13,2;209;5;Nouvelle-Calédonie
202206;NWWW;NOUMEA LA TONTOUTA;OM;29759;12306;13521;6;97,8;294,8;192;3;Nouvelle-Calédonie
202206;SOCA;CAYENNE-FELIX EBOUE;OM;42918;21304;19176;0;79;164,8;478;49;Guyane
202206;SOOA;MARIPASOULA;OM;3403;1315;1279;568;0;24,1;343;30;Guyane
202206;TFFF;MARTINIQUE-AIME CESAIRE;OM;122640;54713;55021;4170;245,4;628,2;1162;40;Martinique
202206;TFFG;ST-MARTIN-GRAND-CASE;OM;15267;7523;7413;0;12,8;20,4;527;35;Saint-Martin
202206;TFFJ;ST-BARTHELEMY;OM;15151;7772;7118;1;8,6;17,4;2573;106;Saint-Barthélemy
202206;TFFR;GUADELOUPE-MARYSE CONDE;OM;147264;66330;67942;3825;187,6;729,1;1936;113;Inconnue
202206;ZZMT; AUTRES APT (MT);MT;7930;3897;3927;43;1,4;4,9;2037;4;Inconnue
202206;ZZOM; AUTRES APT (OM);OM;15606;4927;5646;4581;4,1;41,1;988;123;Inconnue
202207;FMCZ;MAYOTTE-MARCEL HENRY;OM;54055;22636;28251;81;34,5;274,2;406;1;Mayotte
202207;FMEE;LA REUNION-ROLAND GARROS;OM;290679;132820;130447;5834;453,5;1704,3;1352;0;La Réunion
202207;FMEP;ST-PIERRE-PIERREFONDS;OM;1587;1059;528;0;0;0;13;0;La Réunion
202207;LFBD;BORDEAUX-MERIGNAC;MT;649538;329250;310687;1505;335,3;474,3;4644;82;Nouvelle-Aquitaine
202207;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;43250;20628;22622;0;0;0;385;0;Nouvelle-Aquitaine
202207;LFBH;LA ROCHELLE-ILE DE RE;MT;41051;19609;21442;0;0;0;447;0;Nouvelle-Aquitaine
202207;LFBI;POITIERS-BIARD;MT;12271;5648;5811;812;0;0;156;0;Nouvelle-Aquitaine
202207;LFBL;LIMOGES-BELLEGARDE;MT;30669;14942;15727;0;0;0;322;0;Nouvelle-Aquitaine
202207;LFBO;TOULOUSE-BLAGNAC;MT;673137;334582;304802;644;1263,6;2047,2;4976;280;Occitanie
202207;LFBP;PAU-PYRENEES;MT;32683;15772;16907;4;0;0;410;0;Nouvelle-Aquitaine
202207;LFBT;TARBES-LOURDES-PYRENEES;MT;56175;27272;28902;0;0;0,1;443;0;Occitanie
202207;LFBZ;BIARRITZ-PAYS-BASQUE;MT;124280;59102;65178;0;0;0;983;0;Nouvelle-Aquitaine
202207;LFCK;CASTRES-MAZAMET;MT;3118;1499;1619;0;0;0;89;0;Occitanie
202207;LFCR;RODEZ-AVEYRON;MT;11567;5443;6124;0;0;0;182;0;Occitanie
202207;LFGJ;DOLE-TAVAUX;MT;9272;5434;3838;0;0;0;74;0;Bourgogne-Franche-Comté
202207;LFJL;METZ-NANCY-LORRAINE;MT;3321;1861;1460;0;0;0;110;0;Grand Est
202207;LFKB;BASTIA-PORETTA;MT;228251;101689;121469;82;98,9;402,1;1994;94;Corse
202207;LFKC;CALVI-STE-CATHERINE;MT;78600;35005;43219;371;0;0,5;1021;0;Corse
202207;LFKF;FIGARI-SUD-CORSE;MT;187064;87227;99836;0;0;0,1;2601;0;Corse
202207;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;261029;119319;137732;0;72,5;325,3;2021;77;Corse
202207;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;14820;6839;6505;93;138,3;0;292;2;Auvergne-Rhône-Alpes
202207;LFLL;LYON-ST-EXUPERY;MT;906684;473179;389106;1708;2316;1953,1;6811;311;Auvergne-Rhône-Alpes
202207;LFLW;AURILLAC;MT;2941;1421;1520;0;0;0;90;0;Auvergne-Rhône-Alpes
202207;LFMD;CANNES-MANDELIEU;MT;1938;1042;896;0;0;0;1634;0;Provence-Alpes-Côte d'Azur
202207;LFMK;CARCASSONNE-SALVAZA;MT;40838;20095;20743;0;0;0;294;0;Occitanie
202207;LFML;MARSEILLE-PROVENCE;MT;1057922;535177;474716;5747;2157,8;2070,5;8380;503;Provence-Alpes-Côte d'Azur
202207;LFMN;NICE-COTE D'AZUR;MT;1499974;749174;740598;2966;497,8;225,8;18567;55;Provence-Alpes-Côte d'Azur
202207;LFMP;PERPIGNAN-RIVESALTES;MT;49546;24562;24984;0;0;0;345;0;Occitanie
202207;LFMT;MONTPELLIER-MEDITERRANEE;MT;202116;100341;96857;27;280;209,2;1456;78;Occitanie
202207;LFMU;BEZIERS-VIAS;MT;34873;16870;18002;1;0;0;234;0;Occitanie
202207;LFMV;AVIGNON-CAUMONT;MT;2720;1232;1482;6;0;0;401;0;Provence-Alpes-Côte d'Azur
202207;LFOB;BEAUVAIS-TILLE;MT;440396;237054;203253;89;0;0;2649;0;Hauts-de-France
202207;LFOK;CHALONS-VATRY;MT;22495;3462;2367;0;798,8;867,8;57;111;Grand Est
202207;LFOT;TOURS-VAL DE LOIRE;MT;19405;10055;9350;0;0;0;152;0;Centre-Val de Loire
202207;LFPB;PARIS-LE BOURGET;MT;17381;8628;8753;0;0;0;7143;0;Île-de-France
202207;LFPG;PARIS-CHARLES DE GAULLE;MT;7650225;3187723;2829026;632;88141,9;75142,5;35015;3738;Île-de-France
202207;LFPO;PARIS-ORLY;MT;3132151;1710857;1364146;134;4309,6;1391,8;19151;1;Île-de-France
202207;LFQQ;LILLE-LESQUIN;MT;198837;107189;91129;517;0,1;0,1;1510;0;Hauts-de-France
202207;LFRB;BREST-BRETAGNE;MT;85478;41562;42861;975;6,5;1,5;885;2;Bretagne
202207;LFRG;DEAUVILLE-NORMANDIE;MT;12449;5323;5152;1954;1;1;217;2;Normandie
202207;LFRK;CAEN-CARPIQUET;MT;36876;18935;17939;2;0;0;459;0;Normandie
202207;LFRN;RENNES-ST-JACQUES;MT;68981;30967;30895;0;289,3;422,6;623;71;Bretagne
202207;LFRQ;QUIMPER-PLUGUFFAN;MT;3951;1802;2149;0;0;0;112;0;Bretagne
202207;LFRS;NANTES-ATLANTIQUE;MT;634642;327000;298319;596;424,6;448,2;4341;81;Pays de la Loire
202207;LFRZ;ST-NAZAIRE-MONTOIR;MT;9521;105;109;54;546,7;378,6;10;43;Pays de la Loire
202207;LFSB;BALE-MULHOUSE;MT;826637;432034;339371;730;3444,7;2005,5;5805;519;Grand Est
202207;LFSL;BRIVE-SOUILLAC;MT;12000;6173;5826;1;0;0;196;0;Nouvelle-Aquitaine
202207;LFST;STRASBOURG-ENTZHEIM;MT;88387;47876;40215;271;0,2;2,2;934;0;Grand Est
202207;LFTH;TOULON-HYERES;MT;56790;27099;29673;18;0;0;1443;0;Provence-Alpes-Côte d'Azur
202207;LFTW;NIMES-GARONS;MT;23488;12227;11259;2;0;0;188;0;Occitanie
202207;LFTZ;ST-TROPEZ-LA MOLE;MT;3205;1119;2086;0;0;0;1628;0;Inconnue
202207;LFVP;ST-PIERRE-POINTE BLANCHE;OM;3539;1642;1749;0;2,6;12,2;176;1;Saint-Pierre-et-Miquelon
202207;NLWW;WALLIS-HIHIFO;OM;2277;1035;1144;0;2,4;7,4;122;4;Wallis-et-Futuna
202207;NTAA;TAHITI FAA'A;OM;84555;41089;42027;0;127;16,9;1666;104;Polynésie française
202207;NTAR;RURUTU;OM;3313;1309;1207;737;0,5;5,5;72;0;Polynésie française
202207;NTAT;TUBUAI MATAURA;OM;2740;992;1024;669;0,6;4,9;66;0;Polynésie française
202207;NTAV;RAIVAVAE;OM;1030;366;386;259;0,3;1,7;26;0;Polynésie française
202207;NTGC;TIKEHAU;OM;5398;2206;2258;878;0,3;5,3;100;0;Polynésie française
202207;NTGF;FAKARAVA;OM;4970;2139;2307;461;0,2;6,1;92;0;Polynésie française
202207;NTGU;ARUTUA;OM;1153;458;479;185;0,3;2,7;28;0;Polynésie française
202207;NTGV;MATAIVA;OM;1119;534;505;65;0,1;1,4;20;0;Inconnue
202207;NTHE;AHE;OM;1128;342;412;346;0,1;2,7;28;0;Polynésie française
202207;NTMD;NUKU HIVA;OM;4593;1754;1980;797;0;6,2;108;0;Polynésie française
202207;NTMN;HIVA OA-ATUONA;OM;4284;1857;1724;646;0,1;5,6;100;0;Polynésie française
202207;NTTB;BORA BORA;OM;35004;16734;16087;1995;3,1;15,7;708;42;Polynésie française
202207;NTTE;TETIAROA;OM;1099;565;534;0;0;0;91;91;Polynésie française
202207;NTTG;RANGIROA;OM;12720;4973;5178;2443;3,6;9;271;2;Polynésie française
202207;NTTH;HUAHINE;OM;16618;6511;6696;3311;3,5;6,5;360;0;Polynésie française
202207;NTTM;MOOREA;OM;7484;4279;2577;618;0,6;0,4;196;0;Polynésie française
202207;NTTO;HAO;OM;1614;413;454;714;0,1;3,2;50;0;Polynésie française
202207;NTTP;MAUPITI;OM;4182;2102;2010;11;0,1;5,7;140;0;Polynésie française
202207;NTTR;RAIATEA;OM;28761;12539;12845;3149;6,2;16,6;628;69;Polynésie française
202207;NWWE;ILE DES PINS;OM;7479;3650;3684;0;4,6;9,8;140;0;Nouvelle-Calédonie
202207;NWWL;LIFOU;OM;14580;7052;7162;0;10,2;26,4;370;2;Nouvelle-Calédonie
202207;NWWM;NOUMEA MAGENTA;OM;33800;16423;16505;0;62,9;24,3;732;8;Nouvelle-Calédonie
202207;NWWR;MARE;OM;7050;3212;3636;0;5,6;14,7;201;1;Nouvelle-Calédonie
202207;NWWV;OUVEA;OM;6111;2946;2983;0;5,2;13;177;3;Nouvelle-Calédonie
202207;NWWW;NOUMEA LA TONTOUTA;OM;36274;15846;16559;57;100,1;281,2;253;1;Nouvelle-Calédonie
202207;SOCA;CAYENNE-FELIX EBOUE;OM;58909;29731;26801;0;68,7;169;520;42;Guyane
202207;SOOA;MARIPASOULA;OM;3406;1286;1217;722;0,4;17,7;326;24;Guyane
202207;SOOS;SAUL;OM;1032;387;404;107;1,9;11,5;99;18;Guyane
202207;TFFF;MARTINIQUE-AIME CESAIRE;OM;186567;78599;93858;5211;223,5;666,4;1590;41;Martinique
202207;TFFG;ST-MARTIN-GRAND-CASE;OM;20176;9527;10385;0;10,9;15,5;633;27;Saint-Martin
202207;TFFJ;ST-BARTHELEMY;OM;17678;8884;8545;0;8,7;16,2;2970;90;Saint-Barthélemy
202207;TFFR;GUADELOUPE-MARYSE CONDE;OM;227326;97779;116109;4240;166,8;753,1;2563;109;Inconnue
202207;ZZMT; AUTRES APT (MT);MT;9059;3699;3522;46;134,7;44,6;2511;16;Inconnue
202207;ZZOM; AUTRES APT (OM);OM;12502;4232;4595;3280;3,8;35,6;795;5;Inconnue
202208;FMCZ;MAYOTTE-MARCEL HENRY;OM;53779;27609;22890;0;26,7;301,3;390;1;Mayotte
202208;FMEE;LA REUNION-ROLAND GARROS;OM;281200;118501;135831;6080;486,7;1592,1;1343;1;La Réunion
202208;LFBD;BORDEAUX-MERIGNAC;MT;681649;331650;340381;1922;305,1;464,5;4626;88;Nouvelle-Aquitaine
202208;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;45309;23375;21934;0;0;0;356;0;Nouvelle-Aquitaine
202208;LFBH;LA ROCHELLE-ILE DE RE;MT;42016;21654;20284;78;0;0;407;0;Nouvelle-Aquitaine
202208;LFBI;POITIERS-BIARD;MT;12098;5939;5846;309;0,4;0;92;2;Nouvelle-Aquitaine
202208;LFBL;LIMOGES-BELLEGARDE;MT;33512;16760;16752;0;0;0;272;0;Nouvelle-Aquitaine
202208;LFBO;TOULOUSE-BLAGNAC;MT;644176;295374;316620;643;1126,9;2027;4573;268;Occitanie
202208;LFBP;PAU-PYRENEES;MT;26863;14072;12789;2;0;0;346;0;Nouvelle-Aquitaine
202208;LFBT;TARBES-LOURDES-PYRENEES;MT;56967;28406;28556;0;0,5;0;406;0;Occitanie
202208;LFBZ;BIARRITZ-PAYS-BASQUE;MT;115068;59957;55111;0;0;0;907;0;Nouvelle-Aquitaine
