ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
2019-07;LFPG;PARIS-CHARLES DE GAULLE;MT;9234384;3941224;3484249;2199;96718,2;83953,1;43660;2635
2019-07;LFPO;PARIS-ORLY;MT;3183079;1709590;1397081;436;5836,6;1760,5;20715;11
2019-07;LFQQ;LILLE-LESQUIN;MT;241200;127468;112636;1061;3,1;0,4;2148;0
2019-07;LFRB;BREST-BRETAGNE;MT;126346;60575;61068;3877;81,2;1,4;1383;2
2019-07;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;13968;6819;7149;0;0;0;189;0
2019-07;LFRG;DEAUVILLE-NORMANDIE;MT;18248;8034;7689;2495;1,5;1,5;289;2
2019-07;LFRH;LORIENT-LANN-BIHOUE;MT;9211;4372;4839;0;0;0;289;0
2019-07;LFRK;CAEN-CARPIQUET;MT;32157;16402;15755;0;0;0;482;0
2019-07;LFRN;RENNES-ST-JACQUES;MT;94789;42803;43032;726;384,1;438,7;1180;130
2019-07;LFRQ;QUIMPER-PLUGUFFAN;MT;8751;4229;4522;0;0;0;201;0
2019-07;LFRS;NANTES-ATLANTIQUE;MT;775943;398317;366134;3238;315;510,4;6201;81
2019-07;LFRZ;ST-NAZAIRE-MONTOIR;MT;15352;238;362;60;964,4;504,9;50;68
2019-07;LFSB;BALE-MULHOUSE;MT;969488;488376;427163;1123;3172,6;2110;7259;522
2019-07;LFSL;BRIVE-SOUILLAC;MT;10588;5342;5246;0;0;0;200;0
2019-07;LFST;STRASBOURG-ENTZHEIM;MT;128358;67603;59623;1087;2,6;2;1584;0
2019-07;LFTH;TOULON-HYERES;MT;56213;26986;29219;8;0;0;1639;0
2019-07;LFTW;NIMES-GARONS;MT;25624;12953;12583;88;0;0;182;0
2019-07;LFVP;ST-PIERRE-POINTE BLANCHE;OM;4657;2265;2203;0;1,7;17,3;271;1
2019-07;NLWW;WALLIS-HIHIFO;OM;3892;1804;1908;0;2,1;16;124;1
2019-07;NTAA;TAHITI FAA'A;OM;167116;79011;76781;292;457,1;646,1;2188;2
2019-07;NTAM;RIMATARA;OM;1206;368;394;422;0;2,1;28;0
2019-07;NTAR;RURUTU;OM;2482;887;949;598;0,1;4,7;54;0
2019-07;NTAT;TUBUAI MATAURA;OM;2401;843;873;616;0,6;6,4;56;0
2019-07;NTAV;RAIVAVAE;OM;1005;316;373;293;0,1;2,2;28;0
2019-07;NTGC;TIKEHAU;OM;5343;1952;2172;1162;0,7;5;106;0
2019-07;NTGF;FAKARAVA;OM;4243;1757;2063;372;0,3;4,8;90;0
2019-07;NTGJ;TOTEGEGIE;OM;1159;505;594;4;0,3;5,3;26;0
2019-07;NTMD;NUKU HIVA;OM;4574;1894;2030;569;2,5;5,6;166;0
2019-07;NTMN;HIVA OA-ATUONA;OM;3720;1532;1573;544;0,4;6,6;137;0
2019-07;NTTB;BORA BORA;OM;35083;16406;16250;2245;3,3;14,9;719;16
2019-07;NTTG;RANGIROA;OM;11065;4229;4661;2038;4,2;9,6;230;0
2019-07;NTTH;HUAHINE;OM;16068;6058;6517;3390;4,6;5,8;322;0
2019-07;NTTM;MOOREA;OM;10109;4988;3581;1532;0,1;0,8;256;0
2019-07;NTTO;HAO;OM;1558;375;308;840;0,4;3,1;64;0
2019-07;NTTP;MAUPITI;OM;3454;1652;1737;0;0,3;6,2;92;0
2019-07;NTTR;RAIATEA;OM;28397;12179;12412;3595;7,2;13,9;572;20
2019-07;NWWE;ILE DES PINS;OM;8683;4145;4273;0;6,1;20,3;201;1
2019-07;NWWL;LIFOU;OM;14882;7068;7277;0;12,7;40,9;479;0
2019-07;NWWM;NOUMEA MAGENTA;OM;36784;17552;17697;0;110;43,5;996;2
2019-07;NWWR;MARE;OM;7725;3492;3882;0;10,1;25;244;0
2019-07;NWWV;OUVEA;OM;6846;3281;3228;0;12,6;21;250;0
2019-07;NWWW;NOUMEA LA TONTOUTA;OM;50056;21781;23369;0;104,2;386,4;348;0
2019-07;SOCA;CAYENNE-FELIX EBOUE;OM;57317;29668;25158;0;75,9;173,2;503;27
2019-07;SOOA;MARIPASOULA;OM;3681;1432;1526;500;0,1;22,2;329;20
2019-07;TFFF;MARTINIQUE-AIME CESAIRE;OM;191258;82923;91341;7033;249,7;746,3;1568;9
2019-07;TFFG;ST-MARTIN-GRAND-CASE;OM;20310;10004;10009;43;14,6;10,9;625;23
2019-07;TFFJ;ST-BARTHELEMY;OM;14682;7348;7076;0;8,7;17,1;2195;110
2019-07;TFFR;POINTE-A-PITRE-LE RAIZET;OM;236627;105444;113439;6755;225,1;873,7;2387;64
2019-07;ZZMT; AUTRES APT (MT);MT;6425;3315;2953;19;6,8;7;1940;2
2019-07;ZZOM; AUTRES APT (OM);OM;19049;6149;7268;5133;5,4;44,4;1518;12
2019-08;FMCZ;MAYOTTE-MARCEL HENRY;OM;48242;21525;23447;389;36,6;251,4;506;1
2019-08;FMEE;LA REUNION-ROLAND GARROS;OM;274561;112796;133213;3397;563,4;1952,1;1218;12
2019-08;FMEP;ST-PIERRE-PIERREFONDS;OM;9215;3813;5401;0;0;0,1;176;0
2019-08;LFAQ;ALBERT-BRAY;MT;1206;122;69;0;67,1;34,5;54;12
2019-08;LFBD;BORDEAUX-MERIGNAC;MT;845077;411805;420410;2747;375;636,5;6044;125
2019-08;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;49117;25092;24025;0;0;0;491;0
2019-08;LFBH;LA ROCHELLE-ILE DE RE;MT;46648;23991;22657;0;0;0;515;0
2019-08;LFBI;POITIERS-BIARD;MT;10492;5034;4714;744;0;0;132;0
2019-08;LFBL;LIMOGES-BELLEGARDE;MT;34365;17409;16956;0;0;0;283;0
2019-08;LFBO;TOULOUSE-BLAGNAC;MT;818042;379922;397267;1674;1448,8;2469,1;6062;393
2019-08;LFBP;PAU-PYRENEES;MT;42546;21916;20628;2;0;0;634;1
2019-08;LFBT;TARBES-LOURDES-PYRENEES;MT;60480;29861;30473;146;0;0;504;0
2019-08;LFBZ;BIARRITZ-PAYS-BASQUE;MT;123770;63629;60141;0;0;0;1049;0
2019-08;LFCK;CASTRES-MAZAMET;MT;2532;1271;1171;90;0;0;81;0
2019-08;LFCR;RODEZ-AVEYRON;MT;12114;6154;5960;0;0;0;168;0
2019-08;LFGJ;DOLE-TAVAUX;MT;10410;4978;5432;0;0;0;80;0
2019-08;LFJL;METZ-NANCY-LORRAINE;MT;31120;13252;15667;2201;0;0;390;0
2019-08;LFKB;BASTIA-PORETTA;MT;262465;136680;120199;269;159,6;372,2;2260;93
2019-08;LFKC;CALVI-STE-CATHERINE;MT;78003;41764;35905;325;0;0,9;962;0
2019-08;LFKF;FIGARI-SUD-CORSE;MT;165737;88422;77314;0;0;0;2111;0
2019-08;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;268627;139972;123012;173;115,3;431,7;2034;77
2019-08;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;34350;16316;17006;800;22,7;0,1;502;2
2019-08;LFLL;LYON-ST-EXUPERY;MT;1173097;528978;599618;5408;1886,6;2022,7;9084;324
2019-08;LFLW;AURILLAC;MT;2091;1043;1048;0;0;0;85;0
2019-08;LFMK;CARCASSONNE-SALVAZA;MT;43328;21846;21482;0;0;0;263;0
2019-08;LFML;MARSEILLE-PROVENCE;MT;1087335;501787;537945;2364;2241,9;2282,1;8297;596
2019-08;LFMN;NICE-COTE D'AZUR;MT;1665053;842766;810239;2239;683,1;297,8;19672;37
2019-08;LFMP;PERPIGNAN-RIVESALTES;MT;55369;28332;27037;0;0;0;506;0
2019-08;LFMT;MONTPELLIER-MEDITERRANEE;MT;206250;101544;100078;4;240,2;222,2;1575;76
2019-08;LFMU;BEZIERS-VIAS;MT;37350;18932;18416;2;0;0;252;0
2019-08;LFMV;AVIGNON-CAUMONT;MT;1711;845;857;9;0;0;222;0
2019-08;LFOB;BEAUVAIS-TILLE;MT;370384;178143;192240;0;0;0,1;2196;0
2019-08;LFOK;CHALONS-VATRY;MT;7465;3104;3614;0;41,9;32,8;74;8
2019-08;LFOT;TOURS-VAL DE LOIRE;MT;21786;10800;10985;1;0;0;161;0
2019-08;LFPB;PARIS-LE BOURGET;MT;6365;3245;3120;0;0;0;3030;0
2019-08;LFPG;PARIS-CHARLES DE GAULLE;MT;9116255;3594759;3875068;3002;88728,4;75614,2;43948;2557
2019-08;LFPO;PARIS-ORLY;MT;2995157;1381285;1543606;0;5281,4;1745,2;18706;6
2019-08;LFQQ;LILLE-LESQUIN;MT;224949;106483;117777;689;0;0;1792;0
2019-08;LFRB;BREST-BRETAGNE;MT;123098;59917;59599;3568;1;0,4;1115;0
2019-08;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;14314;7243;7071;0;0;0;161;0
2019-08;LFRG;DEAUVILLE-NORMANDIE;MT;20425;8496;8767;2952;9,5;11,5;377;13
2019-08;LFRH;LORIENT-LANN-BIHOUE;MT;6813;3526;3287;0;0;0;195;0
2019-08;LFRK;CAEN-CARPIQUET;MT;30405;14943;15462;0;0;0;409;0
2019-08;LFRN;RENNES-ST-JACQUES;MT;89829;41177;42376;402;280,5;307;1053;122
2019-08;LFRQ;QUIMPER-PLUGUFFAN;MT;8794;4605;4189;0;0;0;198;0
2019-08;LFRS;NANTES-ATLANTIQUE;MT;803874;387554;407258;2928;226,3;387,1;5903;47
2019-08;LFRZ;ST-NAZAIRE-MONTOIR;MT;8981;4;16;0;556,2;340;5;44
2019-08;LFSB;BALE-MULHOUSE;MT;990790;453826;491059;1153;2654,4;1820,8;7141;486
2019-08;LFSL;BRIVE-SOUILLAC;MT;8632;4359;4273;0;0;0;144;0
2019-08;LFST;STRASBOURG-ENTZHEIM;MT;117236;55759;60165;1271;1,8;2,3;1289;0
2019-08;LFTH;TOULON-HYERES;MT;53018;27305;25706;7;0;0;1473;0
2019-08;LFTW;NIMES-GARONS;MT;25410;12721;12689;0;0;0;164;0
2019-08;LFVP;ST-PIERRE-POINTE BLANCHE;OM;5138;2633;2374;0;2,3;10,9;280;0
2019-08;NLWF;FUTUNA;OM;1538;770;718;0;2,2;2,8;149;1
2019-08;NLWW;WALLIS-HIHIFO;OM;4778;2441;2156;0;3,8;14,4;179;1
2019-08;NTAA;TAHITI FAA'A;OM;154751;68323;75892;31;466,8;583,8;2074;6
2019-08;NTAM;RIMATARA;OM;1106;353;285;447;0,1;1,9;28;0
2019-08;NTAR;RURUTU;OM;2397;986;859;504;0,2;4,6;52;0
2019-08;NTAT;TUBUAI MATAURA;OM;2111;781;740;543;0,4;4,2;50;0
2019-08;NTAV;RAIVAVAE;OM;1034;384;328;305;0;1,7;28;0
2019-08;NTGC;TIKEHAU;OM;5464;2212;1982;1236;0,3;3,1;108;0
2019-08;NTGF;FAKARAVA;OM;4402;2092;1862;392;0,1;5,5;92;0
2019-08;NTGM;MAKEMO;OM;1250;448;427;324;0,4;4,7;48;0
2019-08;NTGU;ARUTUA;OM;1006;470;309;201;0;2,6;32;0
2019-08;NTMD;NUKU HIVA;OM;4464;1939;1845;589;3,6;5,5;164;2
2019-08;NTMN;HIVA OA-ATUONA;OM;3389;1467;1351;514;0,6;5,1;122;0
2019-08;NTTB;BORA BORA;OM;35164;17095;15666;2217;3;15,6;724;6
2019-08;NTTG;RANGIROA;OM;12493;5279;4984;2101;4,1;8,8;261;0
2019-08;NTTH;HUAHINE;OM;15325;6303;6145;2772;4;6,5;298;0
2019-08;NTTM;MOOREA;OM;11014;5561;3999;1444;0,1;1;270;0
2019-08;NTTO;HAO;OM;1707;361;482;820;0,5;3,8;62;0
2019-08;NTTP;MAUPITI;OM;3027;1564;1411;2;0,1;4,9;84;0
2019-08;NTTR;RAIATEA;OM;26253;11205;11184;3648;5,7;15,9;568;17
2019-08;NWWE;ILE DES PINS;OM;9930;4808;4893;0;6;17;202;0
2019-08;NWWL;LIFOU;OM;20919;10235;10152;0;12,7;40,5;571;3
2019-08;NWWM;NOUMEA MAGENTA;OM;49146;23358;24420;0;101;35,8;1161;7
2019-08;NWWR;MARE;OM;10791;5162;5328;0;7,9;22,2;311;2
2019-08;NWWV;OUVEA;OM;9690;4739;4662;0;8,9;20;273;1
2019-08;NWWW;NOUMEA LA TONTOUTA;OM;59069;28972;25468;0;115,1;347,7;382;0
2019-08;SOCA;CAYENNE-FELIX EBOUE;OM;59131;26839;29983;0;82,3;148,6;564;44
2019-08;SOOA;MARIPASOULA;OM;4239;1649;1751;559;0,1;27,9;379;29
2019-08;SOOS;SAUL;OM;1080;446;406;123;0,4;10,1;119;14
2019-08;TFFF;MARTINIQUE-AIME CESAIRE;OM;211870;102578;91429;7989;261,6;725,9;1700;76
2019-08;TFFG;ST-MARTIN-GRAND-CASE;OM;24301;11915;11953;106;18;14,7;694;40
2019-08;TFFJ;ST-BARTHELEMY;OM;14061;7773;6056;2;9,2;13,8;2109;108
2019-08;TFFR;POINTE-A-PITRE-LE RAIZET;OM;260652;125295;114444;10577;220,9;812,6;2605;57
2019-08;ZZMT; AUTRES APT (MT);MT;8891;4397;4243;96;14,4;1;3196;1
2019-08;ZZOM; AUTRES APT (OM);OM;15618;6283;4621;4310;6,3;33,5;1234;12
2019-09;FMCZ;MAYOTTE-MARCEL HENRY;OM;31911;17524;11324;661;21,5;218,7;314;3
2019-09;FMEE;LA REUNION-ROLAND GARROS;OM;209178;89185;89696;5159;572,6;1941,2;1036;9
2019-09;FMEP;ST-PIERRE-PIERREFONDS;OM;6942;3572;3368;0;0;0,2;154;0
2019-09;LFAQ;ALBERT-BRAY;MT;2022;140;218;0;114,9;51,5;64;15
2019-09;LFBA;AGEN-LA GARENNE;MT;1409;751;658;0;0;0;116;0
2019-09;LFBD;BORDEAUX-MERIGNAC;MT;749159;364862;372338;3490;315,7;531,2;6301;85
2019-09;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;34835;18632;16198;0;0,5;0;367;0
2019-09;LFBH;LA ROCHELLE-ILE DE RE;MT;22042;11825;10217;0;0;0;352;0
2019-09;LFBI;POITIERS-BIARD;MT;9687;4088;3619;1980;0;0;256;0
2019-09;LFBL;LIMOGES-BELLEGARDE;MT;29933;15643;14217;73;0;0;426;0
2019-09;LFBO;TOULOUSE-BLAGNAC;MT;901379;425669;433556;2728;1441,2;2501,4;7683;371
2019-09;LFBP;PAU-PYRENEES;MT;47075;23562;23512;1;0;0;821;0
2019-09;LFBT;TARBES-LOURDES-PYRENEES;MT;67685;34136;33549;0;0;0;560;0
2019-09;LFBZ;BIARRITZ-PAYS-BASQUE;MT;107365;54260;53105;0;0;0;955;0
2019-09;LFCK;CASTRES-MAZAMET;MT;4178;2068;2110;0;0;0;155;0
2019-09;LFCR;RODEZ-AVEYRON;MT;8673;4609;4064;0;0;0;181;0
2019-09;LFGJ;DOLE-TAVAUX;MT;10019;4932;5075;12;0;0;76;0
2019-09;LFJL;METZ-NANCY-LORRAINE;MT;28150;11703;15019;1428;0;0;526;0
2019-09;LFKB;BASTIA-PORETTA;MT;176985;92262;79037;0;154,4;414,2;1517;102
2019-09;LFKC;CALVI-STE-CATHERINE;MT;38642;21119;17427;90;0;0,6;532;0
2019-09;LFKF;FIGARI-SUD-CORSE;MT;95063;52341;42690;32;0;0;1203;0
2019-09;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;200601;106429;88819;148;110,1;410,4;1537;69
2019-09;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;43210;19377;19895;841;309,5;0,1;800;9
2019-09;LFLL;LYON-ST-EXUPERY;MT;1091064;495083;543367;4764;2333,4;2451,6;9837;325
2019-09;LFLW;AURILLAC;MT;3746;1946;1800;0;0;0;134;0
2019-09;LFLX;CHATEAUROUX-DEOLS;MT;1985;196;46;0;132,7;41,6;5;8
2019-09;LFLY;LYON-BRON;MT;1389;655;674;60;0;0;442;0
2019-09;LFMK;CARCASSONNE-SALVAZA;MT;35080;18210;16870;0;0;0;223;0
2019-09;LFML;MARSEILLE-PROVENCE;MT;963016;441188;470427;1712;2515,6;2453,3;8136;582
2019-09;LFMN;NICE-COTE D'AZUR;MT;1463946;729544;720885;1434;809,4;398,9;16873;33
2019-09;LFMP;PERPIGNAN-RIVESALTES;MT;39967;21015;18952;0;0;0;393;0
2019-09;LFMT;MONTPELLIER-MEDITERRANEE;MT;179465;85316;88833;0;277,7;253,9;1663;82
2019-09;LFMU;BEZIERS-VIAS;MT;32262;16874;15388;0;0;0;217;0
2019-09;LFOB;BEAUVAIS-TILLE;MT;353043;169835;183207;0;0;0,1;2136;0
2019-09;LFOK;CHALONS-VATRY;MT;8923;3080;3214;0;145,6;117,3;100;11
2019-09;LFOT;TOURS-VAL DE LOIRE;MT;17988;9051;8937;0;0;0;147;0
2019-09;LFPB;PARIS-LE BOURGET;MT;9629;4806;4823;0;0;0;4725;0
2019-09;LFPG;PARIS-CHARLES DE GAULLE;MT;8536251;3270332;3545803;2916;92285;79435;41972;2436
2019-09;LFPO;PARIS-ORLY;MT;2692249;1223806;1399273;183;5174,5;1724,2;18449;1
2019-09;LFQQ;LILLE-LESQUIN;MT;235582;112292;122626;653;0,9;0,2;2288;0
2019-09;LFRB;BREST-BRETAGNE;MT;112395;54607;54178;3547;4,4;1,9;1360;3
2019-09;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;10842;5800;5042;0;0;0;118;0
2019-09;LFRG;DEAUVILLE-NORMANDIE;MT;20513;8848;9195;2470;0;0;232;0
2019-09;LFRH;LORIENT-LANN-BIHOUE;MT;8629;4443;4186;0;0;0;299;0
2019-09;LFRK;CAEN-CARPIQUET;MT;33627;16329;17294;4;0;0;474;0
2019-09;LFRN;RENNES-ST-JACQUES;MT;84077;38119;38058;509;364;375,1;1081;120
2019-09;LFRS;NANTES-ATLANTIQUE;MT;702500;339238;351816;3964;290,5;457,7;5838;74
2019-09;LFRZ;ST-NAZAIRE-MONTOIR;MT;18423;390;620;108;1105,4;625,2;74;80
2019-09;LFSB;BALE-MULHOUSE;MT;921546;431665;440032;1125;2910,8;1961,7;7142;487
2019-09;LFSL;BRIVE-SOUILLAC;MT;10303;5174;5105;24;0;0;198;0
2019-09;LFST;STRASBOURG-ENTZHEIM;MT;120965;57202;62842;881;1,8;2,1;1545;0
2019-09;LFTH;TOULON-HYERES;MT;49534;25328;24198;8;0;0;1085;0
2019-09;LFTW;NIMES-GARONS;MT;23117;11993;11124;0;0;0;167;0
2019-09;LFVP;ST-PIERRE-POINTE BLANCHE;OM;3786;1773;1820;0;2;17,3;225;0
2019-09;NLWW;WALLIS-HIHIFO;OM;3162;1409;1534;0;2,8;19,1;107;1
2019-09;NTAA;TAHITI FAA'A;OM;131320;60436;61011;9;416,4;570;1828;1
2019-09;NTAM;RIMATARA;OM;1004;264;284;439;0,2;1,5;26;0
2019-09;NTAR;RURUTU;OM;2144;808;791;496;0,5;4,4;46;0
2019-09;NTAT;TUBUAI MATAURA;OM;1841;582;604;607;0,3;4,5;46;0
2019-09;NTGC;TIKEHAU;OM;4701;1712;1745;1204;0,2;3,9;96;0
2019-09;NTGF;FAKARAVA;OM;3504;1550;1531;381;0;4,3;70;0
2019-09;NTMD;NUKU HIVA;OM;3649;1513;1591;457;2,4;6,4;138;0
2019-09;NTMN;HIVA OA-ATUONA;OM;2954;1203;1233;458;0,5;5,5;102;0
2019-09;NTTB;BORA BORA;OM;30838;14256;14384;2052;3;11,6;673;0
2019-09;NTTG;RANGIROA;OM;10244;4133;4231;1722;7,8;7,9;212;0
2019-09;NTTH;HUAHINE;OM;13141;5304;5330;2430;3,2;4,5;274;0
2019-09;NTTM;MOOREA;OM;9011;4680;3281;1044;0;0,6;236;0
2019-09;NTTO;HAO;OM;1098;237;295;520;0,6;4;44;0
2019-09;NTTP;MAUPITI;OM;2666;1298;1312;9;0,2;4,5;70;0
2019-09;NTTR;RAIATEA;OM;22610;9559;9584;3294;5,3;11,9;500;2
2019-09;NWWE;ILE DES PINS;OM;8449;4059;4190;0;4,4;15,6;193;1
2019-09;NWWL;LIFOU;OM;14419;6932;7043;0;9,8;34,6;431;2
2019-09;NWWM;NOUMEA MAGENTA;OM;35911;17164;17587;0;86,8;29,2;925;3
2019-09;NWWR;MARE;OM;7956;3856;3820;0;8,2;19,8;246;0
2019-09;NWWV;OUVEA;OM;6200;2855;3130;0;6,3;15,3;219;1
2019-09;NWWW;NOUMEA LA TONTOUTA;OM;48751;21322;23440;0;114,1;284,8;350;0
2019-09;SOCA;CAYENNE-FELIX EBOUE;OM;43429;20006;21074;0;61,3;173,6;482;32
2019-09;SOOA;MARIPASOULA;OM;3530;1470;1359;472;0;22,8;340;25
2019-09;TFFF;MARTINIQUE-AIME CESAIRE;OM;112453;55005;43432;4527;241,2;707,8;1226;70
2019-09;TFFG;ST-MARTIN-GRAND-CASE;OM;13462;6784;6422;2;13,5;11,9;535;29
2019-09;TFFJ;ST-BARTHELEMY;OM;6359;2875;3268;0;7,1;14,4;980;102
2019-09;TFFR;POINTE-A-PITRE-LE RAIZET;OM;139970;68824;55096;5986;184,7;821,6;1969;48
2019-09;ZZMT; AUTRES APT (MT);MT;8940;4533;4328;16;1,9;4,4;2553;3
2019-09;ZZOM; AUTRES APT (OM);OM;15672;5622;5398;4160;6,6;42,5;1301;15
2019-10;FMCZ;MAYOTTE-MARCEL HENRY;OM;34739;16520;15302;195;30,2;242;354;0
2019-10;FMEE;LA REUNION-ROLAND GARROS;OM;268396;111840;123858;2754;722,6;2271,8;1150;10
2019-10;FMEP;ST-PIERRE-PIERREFONDS;OM;10177;5340;4835;0;0;0,2;180;0
2019-10;LFAQ;ALBERT-BRAY;MT;1926;133;169;0;106,5;55,9;57;13
2019-10;LFBA;AGEN-LA GARENNE;MT;1600;793;807;0;0;0;98;0
2019-10;LFBD;BORDEAUX-MERIGNAC;MT;722969;360695;350078;2737;383,5;562,4;5993;95
2019-10;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;20885;10664;10221;0;0;0;185;0
2019-10;LFBH;LA ROCHELLE-ILE DE RE;MT;17316;8798;8518;0;0;0;283;0
2019-10;LFBI;POITIERS-BIARD;MT;7457;3077;2963;1417;0;0;205;0
2019-10;LFBL;LIMOGES-BELLEGARDE;MT;28711;14542;14070;99;0;0;401;0
2019-10;LFBO;TOULOUSE-BLAGNAC;MT;955033;453377;435468;2006;2415,5;4002,7;7693;536
2019-10;LFBP;PAU-PYRENEES;MT;52175;26103;25582;8;29,6;18,6;833;4
2019-10;LFBT;TARBES-LOURDES-PYRENEES;MT;39912;20801;19111;0;0;0;351;0
2019-10;LFBZ;BIARRITZ-PAYS-BASQUE;MT;102226;50763;51463;0;0;0;877;0
2019-10;LFCK;CASTRES-MAZAMET;MT;4232;2079;2153;0;0;0;143;0
2019-10;LFCR;RODEZ-AVEYRON;MT;7249;3501;3748;0;0;0;171;0
2019-10;LFGJ;DOLE-TAVAUX;MT;10855;5193;5580;82;0;0;72;0
2019-10;LFJL;METZ-NANCY-LORRAINE;MT;22265;10370;11357;538;0;0;487;0
2019-10;LFKB;BASTIA-PORETTA;MT;123947;62229;55358;34;174,6;458,1;1054;112
2019-10;LFKC;CALVI-STE-CATHERINE;MT;19065;10195;8790;75;0;0,5;261;0
2019-10;LFKF;FIGARI-SUD-CORSE;MT;51953;27733;24220;0;0;0;591;0
2019-10;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;133531;67071;60942;73;126,1;418,4;1011;77
2019-10;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;39430;19018;18713;419;127,8;0,2;718;3
2019-10;LFLL;LYON-ST-EXUPERY;MT;1085392;519699;509957;1658;2781,8;2626;9582;371
2019-10;LFLW;AURILLAC;MT;4281;2100;2181;0;0;0;142;0
2019-10;LFLX;CHATEAUROUX-DEOLS;MT;1676;454;706;0;51,6;0;8;2
2019-10;LFLY;LYON-BRON;MT;1036;485;495;56;0;0;351;0
2019-10;LFMK;CARCASSONNE-SALVAZA;MT;32451;16962;15489;0;0;0;223;0
2019-10;LFML;MARSEILLE-PROVENCE;MT;974941;469031;447922;1313;2792,1;2875,5;8010;626
2019-10;LFMN;NICE-COTE D'AZUR;MT;1312895;677169;620690;1415;914,3;447,8;13781;43
2019-10;LFMP;PERPIGNAN-RIVESALTES;MT;38074;19497;18577;0;0;0;362;0
2019-10;LFMT;MONTPELLIER-MEDITERRANEE;MT;175523;86405;83381;75;289,2;277;1609;90
2019-10;LFMU;BEZIERS-VIAS;MT;25578;13546;12031;1;0;0;185;0
2019-10;LFOB;BEAUVAIS-TILLE;MT;356111;178837;177168;92;0;1,4;2131;0
2019-10;LFOK;CHALONS-VATRY;MT;9696;3440;3360;0;248,2;41,4;83;11
2019-10;LFOT;TOURS-VAL DE LOIRE;MT;19235;9765;9470;0;0;0;136;0
2019-10;LFPB;PARIS-LE BOURGET;MT;9193;4651;4542;0;0;0;4481;0
2019-10;LFPG;PARIS-CHARLES DE GAULLE;MT;8449928;3410812;3231412;3012;97603;82866,2;41063;2735
2019-10;LFPO;PARIS-ORLY;MT;2712644;1326516;1301647;10;5897,9;2549,2;17907;0
2019-10;LFQQ;LILLE-LESQUIN;MT;212285;103057;108754;467;0,5;0,2;2128;0
2019-10;LFRB;BREST-BRETAGNE;MT;111337;53873;54651;2740;5,4;1,9;1280;0
2019-10;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;6056;3150;2906;0;0;0;84;0
2019-10;LFRG;DEAUVILLE-NORMANDIE;MT;11419;4330;5433;1586;3,5;3,5;164;0
2019-10;LFRH;LORIENT-LANN-BIHOUE;MT;8502;4304;4198;0;0;0;278;0
2019-10;LFRK;CAEN-CARPIQUET;MT;26039;12699;13336;4;0;0;419;0
2019-10;LFRN;RENNES-ST-JACQUES;MT;75771;34095;34205;37;307,4;436,1;1017;131
2019-10;LFRS;NANTES-ATLANTIQUE;MT;669285;329568;328453;2950;327,7;503,8;5578;83
2019-10;LFRZ;ST-NAZAIRE-MONTOIR;MT;18542;491;732;136;1121,6;596,7;84;82
2019-10;LFSB;BALE-MULHOUSE;MT;927758;423192;447118;626;3320,5;2361,7;6995;563
2019-10;LFSL;BRIVE-SOUILLAC;MT;9307;4586;4721;0;0;0;189;0
2019-10;LFST;STRASBOURG-ENTZHEIM;MT;112434;54712;57136;536;2,3;2,7;1451;0
2019-10;LFTH;TOULON-HYERES;MT;38921;20138;18727;56;0;0;904;0
2019-10;LFTW;NIMES-GARONS;MT;19449;9953;9495;1;0;0;145;0
2019-10;LFVP;ST-PIERRE-POINTE BLANCHE;OM;3166;1567;1419;0;1,6;16,3;271;0
2019-10;NLWF;FUTUNA;OM;1530;698;787;0;1,3;3,2;160;0
2019-10;NLWW;WALLIS-HIHIFO;OM;4360;2130;2043;0;3,9;14,8;184;1
2019-10;NTAA;TAHITI FAA'A;OM;138192;65219;61719;89;464,3;652,2;1896;4
2019-10;NTAM;RIMATARA;OM;1005;276;313;393;0,4;1,8;26;0
2019-10;NTAR;RURUTU;OM;2137;799;883;407;0,1;4,7;44;0
2019-10;NTAT;TUBUAI MATAURA;OM;2029;715;696;561;0,9;4,8;44;0
2019-10;NTAV;RAIVAVAE;OM;1048;331;367;331;0;1,9;26;0
2019-10;NTGC;TIKEHAU;OM;4768;1719;1738;1271;0,4;3,6;102;0
2019-10;NTGF;FAKARAVA;OM;3732;1513;1785;389;0,3;4,2;76;0
2019-10;NTGU;ARUTUA;OM;1033;318;346;330;0,2;3,7;33;1
2019-10;NTGV;MATAIVA;OM;1010;365;428;206;0,1;1;24;0
2019-10;NTMD;NUKU HIVA;OM;3592;1389;1408;726;1,8;5,2;124;0
